652 C17H36S  hexadecyl-methyl-sulfide    5.39727 1421.32  205.81   212  434 N   282
653 C17H36S  propyl-tetradecyl-sulfide   5.39727 1421.32  205.81   212  434 N   282
654 C17H36S  1-heptadecanethiol          7.08100 2027.000 135.000  198  384 Y3    0
655 C18H30   1-phenyldodecane            7.06930 1981.600 145.500  181  363 Y3    0
656 C18H30   hexaethylbenzene            7.50288 2360.733 212.652  134  298 Y6    0
657 C18H34   1-octadecyne                7.50787 2281.100 180.000  196  400 Y9    0
658 C18H36   1-octadecene                7.04518 1917.900 145.900  171  350 Y3    0
659 C18H36   1-cycopentyltridecane       7.04730 1947.000 141.900  180  361 Y3    0
660 C18H36   1-cyclohexyldodecane        7.03620 1976.700 148.000  179  364 Y3    0
661 C18H38   octadecane                  7.00220 1894.300 143.300  172  352 Y3    0
662 C18H38O  1-octadecanol               6.81400 1632.000  80.060  201  385 Y1    0
663 C18H38S  butyl-tetradecyl-sulfide    5.3364  1421.32  205.81   220  452 N   282
664 C18H38S  ethyl-hexadecyl-sulfide     5.3364  1421.32  205.81   220  452 N   282
665 C18H38S  heptadecyl-methyl-sulfide   5.3364  1421.32  205.81   220  452 N   282
666 C18H38S  nonyl-sulfide               5.3364  1421.32  205.81   220  452 N   282
667 C18H38S  pentadecyl-propyl-sulfide   5.3364  1421.32  205.81   220  452 N   282
668 C18H38S  1-octadecanethiol           7.09600 2061.000 129.000  209  397 Y3    0
669 C18H38S2 nonyl-disulfide             6.96050 1981.500 117.000  215  407 Y3    0
670 C19H32   1-phenyltridecane           7.08430 2013.900 137.900  193  377 Y3    0
671 C19H36   1-nonadecyne                7.51711 2336.700 177.000  208  416 Y9    0
672 C19H38   1-nonadecene                7.05710 1961.600 141.200  183  364 Y3    0
673 C19H38   1-cyclopentyltetradecane    7.06300 1982.000 135.000  192  375 Y3    0
674 C19H38   1-cyclohexyltridecane       7.04690 2012.200 141.500  191  378 Y3    0
675 C19H40   nonadecane                  7.01530 1932.800 137.600  184  366 Y3    0
676 C19H40O  1-nonadecanol               6.60769 1632      80.06   274  395 N   662
677 C19H40S  butyl-pentadecyl-sulfide    5.28246 1421.32  205.81   227  468 N   282
678 C19H40S  ethyl-heptadecyl-sulfide    5.28246 1421.32  205.81   227  468 N   282
679 C19H40S  hexadecyl-propyl-sulfide    5.28246 1421.32  205.81   227  468 N   282
680 C19H40S  methyl-octadecyl-sulfide    5.28246 1421.32  205.81   227  468 N   282
681 C19H40S  1-nonadecanethiol           7.10500 2094.000 124.000  219  409 Y3    0
682 C20H34   1-phenyltetradecane         7.10100 2042.000 130.000  205  390 Y3    0
683 C20H38   1-eicosyne                  7.52336 2386.300 174.000  219  431 Y9    0
684 C20H40   1-eicosene                  7.05770 1995.300 136.000  193  378 Y3    0
685 C20H40   1-cyclopentylpentadecane    7.08300 2016.000 128.000  203  388 Y3    0
686 C20H40   1-cyclohexyltetradecane     7.06100 2046.000 135.000  203  392 Y3    0
687 C20H42   eicosane                    7.15220 2032.700 132.100  198  379 Y3    0
688 C20H42O  1-eicosanol                 6.87200 1699.000  70.060  219  406 Y1    0
689 C20H42S  butyl-hexadecyl-sulfide     5.23473 1421.32  205.81   233  484 N   282
690 C20H42S  decyl-sulfide               5.23473 1421.32  205.81   233  484 N   282
691 C20H42S  ethyl-octadecyl-sulfide     5.23473 1421.32  205.81   233  484 N   282
692 C20H42S  heptadecyl-propyl-sulfide   5.23473 1421.32  205.81   233  484 N   282
693 C20H42S  methyl-nonadecyl-sulfide    5.23473 1421.32  205.81   233  484 N   282
694 C20H42S  1-eicosanethiol             7.11400 2125.000 119.000  229  421 Y3    0
695 C20H42S2 decyl-disulfide             6.97200 2019.000 103.100  235  429 Y3    0
696 C21H36   1-phenylpentadecane         7.11400 2067.000 122.000  216  403 Y3    0
697 C21H42   1-cyclopentylhexadecane     7.10300 2048.000 121.000  215  401 Y3    0
698 C21H42   1-cyclohexylpentadecane     7.07200 2078.000 129.000  213  404 Y3    0
699 C22H38   1-phenylhexadecane          7.14000 2095.000 114.000  227  415 Y3    0
700 C22H44   1-cyclohexylhexadecane      7.07400 2099.000 122.000  224  416 Y3    0
